LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5					
1	17TSYHTS32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	1	J58444	4/5/2020	40.00	40.00	40.00	42.00	40.00					
1	17TSYHTS32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	2	J58445	4/5/2020	40.00	40.00	40.00	40.00	40.00					
1	17TSYHTS32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	3	J58446	4/5/2020	40.00	40.00	40.00	40.00	40.00					
1	17TSYHTS32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	4	J58447	4/5/2020	40.00	42.00	42.00	40.00	40.00					
1	17TSYHTS32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	5	J58448	4/5/2020	40.00	40.00	42.00	42.00	40.00					
1	17TSYHTS32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	6	J58449	4/5/2020	40.00	42.00	42.00	42.00	42.00					
1	17TSYHTS32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	7	J58450	4/5/2020	40.00	42.00	40.00	40.00	40.00					
1	17TSYHTS32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	8	J58451	4/5/2020	40.00	42.00	40.00	40.00	40.00					
1	17TSYHTS32MR	Espessura	16.40	17.10	16.74	0.29	1	J58444	4/5/2020	16.80	16.40	16.90	16.50	17.10					
1	17TSYHTS32MR	Espessura	16.60	17.30	16.80	0.29	2	J58445	4/5/2020	16.60	16.80	16.70	16.60	17.30					
1	17TSYHTS32MR	Espessura	16.80	16.80	16.80	0.00	3	J58446	4/5/2020	16.80									
1	17TSYHTS32MR	Espessura	16.40	17.20	16.78	0.33	4	J58447	4/5/2020	17.20	16.80	16.50	17.00	16.40					
1	17TSYHTS32MR	Espessura	16.50	17.30	16.88	0.29	5	J58448	4/5/2020	17.30	16.80	16.50	17.00	16.80					
1	17TSYHTS32MR	Espessura	16.70	16.70	16.70	0.00	6	J58449	4/5/2020	16.70									
1	17TSYHTS32MR	Espessura	16.20	17.00	16.66	0.30	7	J58450	4/5/2020	16.20	16.60	16.80	17.00	16.70					
1	17TSYHTS32MR	Espessura	16.70	17.30	16.96	0.24	8	J58451	4/5/2020	16.80	17.10	16.70	16.90	17.30					
1	17TSYHTS32MR	Gramatura	15.20	15.20	15.20	0.00	1	J58446	4/5/2020	15.20									
1	17TSYHTS32MR	Gramatura	15.10	15.10	15.10	0.00	2	J58449	4/5/2020	15.10									
1	17TSYHTS32MR	COF NT/NT - DIN. Imediato	0.17	0.19	0.18	0.01	1	J58444	4/5/2020	0.18	0.17	0.19	0.18	0.18					
1	17TSYHTS32MR	COF NT/NT - DIN. Imediato	0.18	0.22	0.20	0.02	2	J58446	4/5/2020	0.22	0.20	0.19	0.18	0.22					
1	17TSYHTS32MR	COF NT/NT - DIN. Imediato	0.15	0.19	0.17	0.02	3	J58449	4/5/2020	0.16	0.17	0.15	0.16	0.19					
1	17TSYHTS32MR	COF NT/NT - DIN. Imediato	0.20	0.23	0.22	0.02	4	J58451	4/5/2020	0.23	0.20	0.20	0.23	0.22					
1	17TSYHTS32MR	COF COR/COR - Din. - Imediato	0.34	0.42	0.37	0.03	1	J58444	4/5/2020	0.42	0.35	0.37	0.34	0.36					
1	17TSYHTS32MR	COF COR/COR - Din. - Imediato	0.36	0.44	0.41	0.03	2	J58446	4/5/2020	0.40	0.42	0.44	0.36	0.41					
1	17TSYHTS32MR	COF COR/COR - Din. - Imediato	0.25	0.28	0.26	0.01	3	J58449	4/5/2020	0.28	0.25	0.26	0.26	0.26					
1	17TSYHTS32MR	COF COR/COR - Din. - Imediato	0.30	0.35	0.33	0.02	4	J58451	4/5/2020	0.35	0.33	0.34	0.32	0.30					
1	17TSYHTS32MR	COF NT/NT - Est. Imediato	0.24	0.24	0.24	0.00	1	J58444	4/5/2020	0.24									
1	17TSYHTS32MR	COF NT/NT - Est. Imediato	0.29	0.37	0.33	0.03	2	J58446	4/5/2020	0.37	0.29	0.31	0.36	0.31					
1	17TSYHTS32MR	COF NT/NT - Est. Imediato	0.34	0.52	0.42	0.07	3	J58449	4/5/2020	0.52	0.39	0.34	0.38	0.47					
1	17TSYHTS32MR	COF NT/NT - Est. Imediato	0.27	0.29	0.28	0.01	4	J58451	4/5/2020	0.27	0.29	0.29	0.29	0.28					
1	17TSYHTS32MR	COF COR/COR - Est. - Imediato	0.47	0.47	0.47	0.00	1	J58444	4/5/2020	0.47									
1	17TSYHTS32MR	COF COR/COR - Est. - Imediato	0.40	0.48	0.45	0.03	2	J58446	4/5/2020	0.48	0.43	0.47	0.46	0.40					
1	17TSYHTS32MR	COF COR/COR - Est. - Imediato	0.29	0.73	0.45	0.17	3	J58449	4/5/2020	0.73	0.40	0.29	0.40	0.43					
1	17TSYHTS32MR	COF COR/COR - Est. - Imediato	0.42	0.53	0.46	0.05	4	J58451	4/5/2020	0.53	0.49	0.45	0.43	0.42					
1	17TSYHTS32MR	COF NT/NT - Din.	0.14	0.16	0.15	0.01	1	J58444	4/5/2020	0.16	0.14	0.16							
1	17TSYHTS32MR	COF NT/NT - Din.	0.15	0.15	0.15	0.00	2	J58445	4/5/2020	0.15	0.15	0.15							
1	17TSYHTS32MR	COF NT/NT - Din.	0.15	0.16	0.16	0.01	3	J58446	4/5/2020	0.16	0.15	0.16							
1	17TSYHTS32MR	COF NT/NT - Din.	0.15	0.17	0.16	0.01	4	J58447	4/5/2020	0.16	0.17	0.15							
1	17TSYHTS32MR	COF NT/NT - Din.	0.17	0.18	0.17	0.01	5	J58448	4/5/2020	0.17	0.17	0.18							
1	17TSYHTS32MR	COF COR/COR - Din.	0.27	0.32	0.29	0.03	1	J58444	4/5/2020	0.29	0.27	0.32							
1	17TSYHTS32MR	COF COR/COR - Din.	0.28	0.32	0.30	0.02	2	J58445	4/5/2020	0.28	0.29	0.32							
1	17TSYHTS32MR	COF COR/COR - Din.	0.20	0.23	0.21	0.02	3	J58446	4/5/2020	0.21	0.20	0.23							
1	17TSYHTS32MR	COF COR/COR - Din.	0.21	0.23	0.22	0.01	4	J58447	4/5/2020	0.21	0.22	0.23							
1	17TSYHTS32MR	COF COR/COR - Din.	0.20	0.20	0.20	0.00	5	J58448	4/5/2020	0.20	0.20	0.20							
1	17TSYHTS32MR	COF  NT/NT - Est.	0.21	0.25	0.23	0.02	1	J58444	4/5/2020	0.21	0.22	0.25							
1	17TSYHTS32MR	COF  NT/NT - Est.	0.20	0.22	0.21	0.01	2	J58445	4/5/2020	0.22	0.21	0.20							
1	17TSYHTS32MR	COF  NT/NT - Est.	0.19	0.24	0.21	0.03	3	J58446	4/5/2020	0.21	0.24	0.19							
1	17TSYHTS32MR	COF  NT/NT - Est.	0.20	0.21	0.21	0.01	4	J58447	4/5/2020	0.20	0.21	0.21							
1	17TSYHTS32MR	COF  NT/NT - Est.	0.21	0.25	0.23	0.02	5	J58448	4/5/2020	0.24	0.21	0.25							
1	17TSYHTS32MR	COF COR/COR - Est.	0.28	0.34	0.31	0.03	1	J58444	4/5/2020	0.34	0.28	0.31							
1	17TSYHTS32MR	COF COR/COR - Est.	0.33	0.43	0.38	0.05	2	J58445	4/5/2020	0.43	0.39	0.33							
1	17TSYHTS32MR	COF COR/COR - Est.	0.22	0.27	0.25	0.03	3	J58446	4/5/2020	0.25	0.22	0.27							
1	17TSYHTS32MR	COF COR/COR - Est.	0.24	0.27	0.26	0.02	4	J58447	4/5/2020	0.24	0.27	0.26							
1	17TSYHTS32MR	COF COR/COR - Est.	0.23	0.27	0.25	0.02	5	J58448	4/5/2020	0.23	0.25	0.27							
1	17TSYHTS32MR	Força de Selagem NT/NT	309.00	402.00	362.80	39.86	1	J58444	4/5/2020	357.00	402.00	309.00	402.00	344.00					
1	17TSYHTS32MR	Força de Selagem NT/NT	305.00	469.00	389.00	58.10	2	J58446	4/5/2020	469.00	393.00	305.00	385.00	393.00					
1	17TSYHTS32MR	Força de Selagem NT/NT	370.00	614.00	479.40	114.54	3	J58449	4/5/2020	592.00	370.00	400.00	614.00	421.00					
1	17TSYHTS32MR	Força de Selagem NT/NT	338.00	470.00	402.20	56.96	4	J58451	4/5/2020	470.00	338.00	397.00	357.00	449.00					
1	17TSYHTS32MR	Força de selagem COR/COR	383.00	443.00	409.60	25.70	1	J58444	4/5/2020	392.00	443.00	430.00	383.00	400.00					
1	17TSYHTS32MR	Força de selagem COR/COR	390.00	468.00	422.20	29.58	2	J58446	4/5/2020	428.00	390.00	404.00	421.00	468.00					
1	17TSYHTS32MR	Força de selagem COR/COR	333.00	405.00	369.20	31.28	3	J58451	4/5/2020	342.00	373.00	333.00	405.00	393.00					
1	17TSYHTS32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	1	J58444	4/5/2020	38.00									
1	17TSYHTS32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	2	J58445	4/5/2020	38.00									
1	17TSYHTS32MR	Tensão superficial CORONA LO	40.00	40.00	40.00	0.00	3	J58446	4/5/2020	40.00									
1	17TSYHTS32MR	Tensão superficial CORONA LO	40.00	40.00	40.00	0.00	4	J58447	4/5/2020	40.00									
1	17TSYHTS32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	5	J58448	4/5/2020	38.00									
1	17TSYHTS32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	6	J58449	4/5/2020	38.00									
1	17TSYHTS32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	7	J58450	4/5/2020	38.00									
1	17TSYHTS32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	8	J58451	4/5/2020	38.00									
1	17TSYHTS32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	1	J58444	4/5/2020	38.00									
1	17TSYHTS32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	2	J58445	4/5/2020	38.00									
1	17TSYHTS32MR	Tensão superficial CORONA LM	40.00	40.00	40.00	0.00	3	J58446	4/5/2020	40.00									
1	17TSYHTS32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	4	J58447	4/5/2020	38.00									
1	17TSYHTS32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	5	J58448	4/5/2020	38.00									
1	17TSYHTS32MR	Tensão superficial CORONA LM	40.00	40.00	40.00	0.00	6	J58449	4/5/2020	40.00									
1	17TSYHTS32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	7	J58450	4/5/2020	38.00									
1	17TSYHTS32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	8	J58451	4/5/2020	38.00									
2	20TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	1	C62102	4/5/2020	44.00	44.00	44.00	44.00	44.00					
2	20TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	2	C62103	4/5/2020	44.00	44.00	44.00	44.00	44.00					
2	20TSY32MR-L2	Tratamento Superficial CORONA	44.00	46.00	45.20	1.10	3	C62104	4/5/2020	46.00	44.00	46.00	44.00	46.00					
2	20TSY32MR-L2	Tratamento Superficial CORONA	44.00	46.00	45.20	1.10	4	C62105	4/5/2020	46.00	44.00	44.00	46.00	46.00					
2	20TSY32MR-L2	Tratamento Superficial CORONA	44.00	46.00	45.20	1.10	5	C62106	4/5/2020	46.00	46.00	44.00	44.00	46.00					
2	20TSY32MR-L2	Tratamento Superficial CORONA	46.00	46.00	46.00	0.00	6	C62107	4/5/2020	46.00	46.00	46.00	46.00	46.00					
2	20TSY32MR-L2	Tratamento Superficial CORONA	44.00	46.00	44.80	1.10	7	C62108	4/5/2020	44.00	44.00	44.00	46.00	46.00					
2	20TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	8	C62109	4/5/2020	44.00	44.00	44.00	44.00	44.00					
2	20TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	9	C62110	4/5/2020	44.00	44.00	44.00	44.00	44.00					
2	20TSY32MR-L2	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	10	C62111	4/5/2020	44.00	44.00	44.00	44.00	44.00					
2	20TSY32MR-L2	Espessura	19.10	19.90	19.56	0.30	1	C62102	4/5/2020	19.60	19.10	19.70	19.90	19.50					
2	20TSY32MR-L2	Espessura	19.50	20.30	19.88	0.30	2	C62103	4/5/2020	19.50	19.90	19.70	20.30	20.00					
2	20TSY32MR-L2	Espessura	19.80	19.80	19.80	0.00	3	C62104	4/5/2020	19.80									
2	20TSY32MR-L2	Espessura	20.00	20.00	20.00	0.00	4	C62105	4/5/2020	20.00									
2	20TSY32MR-L2	Espessura	18.80	20.60	19.36	0.75	5	C62106	4/5/2020	19.50	20.60	18.80	19.10	18.80					
2	20TSY32MR-L2	Espessura	19.60	19.60	19.60	0.00	6	C62107	4/5/2020	19.60									
2	20TSY32MR-L2	Espessura	18.80	20.20	19.68	0.54	7	C62108	4/5/2020	19.80	19.60	20.00	18.80	20.20					
2	20TSY32MR-L2	Espessura	19.10	20.10	19.78	0.40	8	C62109	4/5/2020	19.80	19.10	20.00	20.10	19.90					
2	20TSY32MR-L2	Espessura	19.60	20.30	20.04	0.29	9	C62110	4/5/2020	20.30	19.90	20.20	20.20	19.60					
2	20TSY32MR-L2	Espessura	19.00	20.30	19.66	0.58	10	C62111	4/5/2020	20.20	20.30	19.00	19.20	19.60					
2	20TSY32MR-L2	Gramatura	17.90	17.90	17.90	0.00	1	C62104	4/5/2020	17.90									
2	20TSY32MR-L2	Gramatura	17.70	17.70	17.70	0.00	2	C62107	4/5/2020	17.70									
2	20TSY32MR-L2	COF NT/NT - DIN. Imediato	0.23	0.24	0.23	0.01	1	C62102	4/5/2020	0.24	0.24	0.23	0.23	0.23					
2	20TSY32MR-L2	COF NT/NT - DIN. Imediato	0.20	0.22	0.21	0.01	2	C62104	4/5/2020	0.21	0.22	0.22	0.20	0.21					
2	20TSY32MR-L2	COF NT/NT - DIN. Imediato	0.21	0.24	0.23	0.01	3	C62107	4/5/2020	0.23	0.24	0.24	0.21	0.24					
2	20TSY32MR-L2	COF NT/NT - DIN. Imediato	0.22	0.24	0.23	0.01	4	C62110	4/5/2020	0.24	0.23	0.22	0.24	0.22					
2	20TSY32MR-L2	COF COR/COR - Din. - Imediato	0.25	0.36	0.32	0.05	1	C62102	4/5/2020	0.29	0.32	0.25	0.36	0.36					
2	20TSY32MR-L2	COF COR/COR - Din. - Imediato	0.30	0.33	0.32	0.02	2	C62104	4/5/2020	0.33	0.30	0.30	0.33	0.32					
2	20TSY32MR-L2	COF COR/COR - Din. - Imediato	0.28	0.33	0.30	0.02	3	C62107	4/5/2020	0.33	0.29	0.28	0.30	0.32					
2	20TSY32MR-L2	COF COR/COR - Din. - Imediato	0.27	0.32	0.30	0.02	4	C62110	4/5/2020	0.30	0.27	0.32	0.28	0.31					
2	20TSY32MR-L2	COF NT/NT - Est. Imediato	0.29	0.36	0.32	0.03	1	C62102	4/5/2020	0.36	0.30	0.29	0.35	0.29					
2	20TSY32MR-L2	COF NT/NT - Est. Imediato	0.29	0.42	0.34	0.06	2	C62104	4/5/2020	0.29	0.29	0.31	0.42	0.39					
2	20TSY32MR-L2	COF NT/NT - Est. Imediato	0.25	0.30	0.28	0.02	3	C62107	4/5/2020	0.25	0.30	0.29	0.26	0.29					
2	20TSY32MR-L2	COF NT/NT - Est. Imediato	0.29	0.34	0.31	0.02	4	C62110	4/5/2020	0.34	0.31	0.29	0.31	0.32					
2	20TSY32MR-L2	COF COR/COR - Est. - Imediato	0.37	0.49	0.42	0.05	1	C62102	4/5/2020	0.46	0.41	0.37	0.39	0.49					
2	20TSY32MR-L2	COF COR/COR - Est. - Imediato	0.37	0.46	0.43	0.03	2	C62104	4/5/2020	0.44	0.37	0.46	0.44	0.42					
2	20TSY32MR-L2	COF COR/COR - Est. - Imediato	0.37	0.43	0.40	0.02	3	C62107	4/5/2020	0.41	0.43	0.37	0.39	0.39					
2	20TSY32MR-L2	COF COR/COR - Est. - Imediato	0.35	0.38	0.37	0.01	4	C62110	4/5/2020	0.37	0.35	0.37	0.36	0.38					
2	20TSY32MR-L2	Força de Selagem NT/NT	394.00	518.00	441.60	49.65	1	C62102	4/5/2020	428.00	461.00	394.00	407.00	518.00					
2	20TSY32MR-L2	Força de Selagem NT/NT	373.00	519.00	428.80	62.67	2	C62104	4/5/2020	397.00	469.00	386.00	373.00	519.00					
2	20TSY32MR-L2	Força de Selagem NT/NT	247.00	443.00	356.60	82.49	3	C62107	4/5/2020	335.00	323.00	443.00	247.00	435.00					
2	20TSY32MR-L2	Força de Selagem NT/NT	467.00	533.00	515.40	27.62	4	C62110	4/5/2020	521.00	467.00	523.00	533.00	533.00					
2	20TSY32MR-L2	Força de selagem COR/COR	328.00	486.00	431.00	66.55	1	C62102	4/5/2020	470.00	328.00	400.00	471.00	486.00					
2	20TSY32MR-L2	Força de selagem COR/COR	504.00	552.00	536.60	18.70	2	C62104	4/5/2020	542.00	542.00	543.00	552.00	504.00					
2	20TSY32MR-L2	Força de selagem COR/COR	366.00	505.00	461.40	56.24	3	C62107	4/5/2020	474.00	505.00	366.00	500.00	462.00					
2	20TSY32MR-L2	Força de selagem COR/COR	455.00	573.00	523.00	53.38	4	C62110	4/5/2020	573.00	543.00	478.00	566.00	455.00					
2	20TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	1	C62102	4/5/2020	42.00									
2	20TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	2	C62103	4/5/2020	42.00									
2	20TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	3	C62104	4/5/2020	42.00									
2	20TSY32MR-L2	Tensão superficial CORONA LO	40.00	40.00	40.00	0.00	4	C62105	4/5/2020	40.00									
2	20TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	5	C62106	4/5/2020	42.00									
2	20TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	6	C62107	4/5/2020	42.00									
2	20TSY32MR-L2	Tensão superficial CORONA LO	40.00	40.00	40.00	0.00	7	C62108	4/5/2020	40.00									
2	20TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	8	C62109	4/5/2020	42.00									
2	20TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	9	C62110	4/5/2020	42.00									
2	20TSY32MR-L2	Tensão superficial CORONA LO	42.00	42.00	42.00	0.00	10	C62111	4/5/2020	42.00									
2	20TSY32MR-L2	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	1	C62102	4/5/2020	42.00									
2	20TSY32MR-L2	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	2	C62103	4/5/2020	42.00									
2	20TSY32MR-L2	Tensão superficial CORONA LM	44.00	44.00	44.00	0.00	3	C62104	4/5/2020	44.00									
2	20TSY32MR-L2	Tensão superficial CORONA LM	44.00	44.00	44.00	0.00	4	C62105	4/5/2020	44.00									
2	20TSY32MR-L2	Tensão superficial CORONA LM	44.00	44.00	44.00	0.00	5	C62106	4/5/2020	44.00									
2	20TSY32MR-L2	Tensão superficial CORONA LM	44.00	44.00	44.00	0.00	6	C62107	4/5/2020	44.00									
2	20TSY32MR-L2	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	7	C62108	4/5/2020	42.00									
2	20TSY32MR-L2	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	8	C62109	4/5/2020	42.00									
2	20TSY32MR-L2	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	9	C62110	4/5/2020	42.00									
2	20TSY32MR-L2	Tensão superficial CORONA LM	42.00	42.00	42.00	0.00	10	C62111	4/5/2020	42.00									
3	20TFCHSK30MR-L3	Espessura	20.60	21.00	20.82	0.18	1	I50963	4/5/2020	20.70	20.60	21.00	21.00	20.80					
3	20TFCHSK30MR-L3	Espessura	19.40	20.70	20.28	0.51	2	I50965	4/5/2020	20.50	20.70	19.40	20.50	20.30					
3	20TFCHSK30MR-L3	Espessura	19.50	20.40	19.96	0.36	3	I50966	4/5/2020	19.70	20.10	19.50	20.10	20.40					
3	20TFCHSK30MR-L3	Espessura	20.40	20.40	20.40	0.00	4	I50967	4/5/2020	20.40									
3	20TFCHSK30MR-L3	Espessura	20.10	20.10	20.10	0.00	5	I50968	4/5/2020	20.10									
3	20TFCHSK30MR-L3	Espessura	20.30	20.30	20.30	0.00	6	I50969	4/5/2020	20.30									
3	20TFCHSK30MR-L3	Espessura	19.10	20.60	20.00	0.64	7	I50970	4/5/2020	20.20	20.50	20.60	19.60	19.10					
3	20TFCHSK30MR-L3	Espessura	20.00	20.00	20.00	0.00	8	I50971	4/5/2020	20.00									
3	20TFCHSK30MR-L3	Espessura	20.20	20.20	20.20	0.00	9	I50972	4/5/2020	20.20									
3	20TFCHSK30MR-L3	Espessura	20.10	20.10	20.10	0.00	10	I50973	4/5/2020	20.10									
3	20TFCHSK30MR-L3	Espessura	18.80	20.50	19.92	0.66	11	I50974	4/5/2020	20.30	20.10	19.90	20.50	18.80					
3	20TFCHSK30MR-L3	Espessura	19.60	20.30	19.90	0.31	12	I50975	4/5/2020	20.10	19.60	19.90	19.60	20.30					
3	20TFCHSK30MR-L3	Espessura	18.90	20.80	19.86	0.72	13	I50976	4/5/2020	19.60	20.80	18.90	19.70	20.30					
3	20TFCHSK30MR-L3	Gramatura	18.60	18.60	18.60	0.00	1	I50967	4/5/2020	18.60									
3	20TFCHSK30MR-L3	Gramatura	18.40	18.40	18.40	0.00	2	I50968	4/5/2020	18.40									
3	20TFCHSK30MR-L3	Gramatura	18.60	18.60	18.60	0.00	3	I50969	4/5/2020	18.60									
3	20TFCHSK30MR-L3	Gramatura	18.30	18.30	18.30	0.00	4	I50971	4/5/2020	18.30									
3	20TFCHSK30MR-L3	Gramatura	18.40	18.40	18.40	0.00	5	I50972	4/5/2020	18.40									
3	20TFCHSK30MR-L3	Gramatura	18.40	18.40	18.40	0.00	6	I50973	4/5/2020	18.40									
3	20TFCHSK30MR-L3	COF INT/INT - din. Imediato	0.29	0.32	0.31	0.01	1	I50967	4/5/2020	0.29	0.30	0.31	0.32	0.31					
3	20TFCHSK30MR-L3	COF INT/INT - din. Imediato	0.31	0.32	0.32	0.01	2	I50971	4/5/2020	0.31	0.32	0.32	0.31	0.32					
3	20TFCHSK30MR-L3	COF INT/INT - din. Imediato	0.26	0.31	0.28	0.02	3	I50975	4/5/2020	0.28	0.27	0.29	0.31	0.26					
3	20TFCHSK30MR-L3	COF INT/INT - est. Imediato	0.40	0.52	0.45	0.05	1	I50967	4/5/2020	0.40	0.43	0.52	0.42	0.50					
3	20TFCHSK30MR-L3	COF INT/INT - est. Imediato	0.42	0.56	0.49	0.05	2	I50971	4/5/2020	0.42	0.47	0.51	0.56	0.49					
3	20TFCHSK30MR-L3	COF INT/INT - est. Imediato	0.33	0.33	0.33	0.00	3	I50975	4/5/2020	0.33									
3	20TFCHSK30MR-L3	Força de Selagem INT/INT	364.00	621.00	459.20	107.05	1	I50967	4/5/2020	621.00	364.00	438.00	369.00	504.00					
3	20TFCHSK30MR-L3	Força de Selagem INT/INT	292.00	420.00	360.20	47.68	2	I50971	4/5/2020	342.00	292.00	383.00	364.00	420.00					
3	20TFCHSK30MR-L3	Força de Selagem INT/INT	343.00	512.00	408.60	66.40	3	I50975	4/5/2020	343.00	512.00	385.00	433.00	370.00					
3	20TFCHSK30MR-L3	Força de Selagem EXT/EXT	364.00	628.00	478.80	107.97	1	I50967	4/5/2020	388.00	628.00	481.00	364.00	533.00					
3	20TFCHSK30MR-L3	Força de Selagem EXT/EXT	355.00	557.00	445.00	79.87	2	I50971	4/5/2020	388.00	355.00	485.00	440.00	557.00					
3	20TFCHSK30MR-L3	Força de Selagem EXT/EXT	388.00	485.00	425.60	37.15	3	I50975	4/5/2020	409.00	485.00	411.00	388.00	435.00					
3	20TFCHSK30MR-L3	COF EXT/EXT din - imediato	0.27	0.31	0.29	0.02	1	I50967	4/5/2020	0.27	0.29	0.28	0.31	0.30					
3	20TFCHSK30MR-L3	COF EXT/EXT din - imediato	0.29	0.31	0.30	0.01	2	I50971	4/5/2020	0.29	0.30	0.31	0.31	0.30					
3	20TFCHSK30MR-L3	COF EXT/EXT din - imediato	0.25	0.30	0.28	0.02	3	I50975	4/5/2020	0.27	0.25	0.28	0.30	0.30					
3	20TFCHSK30MR-L3	COF EXT/EXT est - imediato	0.32	0.42	0.37	0.04	1	I50967	4/5/2020	0.32	0.33	0.39	0.42	0.37					
3	20TFCHSK30MR-L3	COF EXT/EXT est - imediato	0.40	0.45	0.42	0.02	2	I50971	4/5/2020	0.43	0.43	0.40	0.41	0.45					
3	20TFCHSK30MR-L3	COF EXT/EXT est - imediato	0.34	0.34	0.34	0.00	3	I50975	4/5/2020	0.34									
3	20TSB21MR-L3	Tratamento Superficial CHAMA	44.00	46.00	44.80	1.10	1	I50977	4/5/2020	44.00	46.00	46.00	44.00	44.00					
3	20TSB21MR-L3	Espessura	19.40	20.70	20.08	0.50	1	I50977	4/5/2020	19.40	20.30	20.70	20.20	19.80					
3	20TSB21MR-L3	Gramatura	18.20	18.20	18.20	0.00	1	I50977	4/5/2020	18.20									
3	20TSB21MR-L3	Rendimento	54.90	54.90	54.90	0.00	1	I50977	4/5/2020	54.90									
3	20TSB21MR-L3	Densidade	0.91	0.91	0.91	0.00	1	I50977	4/5/2020	0.91									
3	20TSB21MR-L3	COF NT/NT - DIN. Imediato	0.26	0.31	0.28	0.02	1	I50977	4/5/2020	0.31	0.26	0.26	0.29	0.29					
3	20TSB21MR-L3	COF NT/NT - Est. Imediato	0.54	0.54	0.54	0.00	1	I50977	4/5/2020	0.54									
3	20TSB21MR-L3	Força de Tração DM	140.00	143.00	141.33	1.53	1	I50977	4/5/2020	140.00	143.00	141.00							
3	20TSB21MR-L3	Força de Tração DT	278.00	317.00	297.67	19.50	1	I50977	4/5/2020	317.00	298.00	278.00							
3	20TSB21MR-L3	Alongamento DM	225.00	255.00	239.67	15.01	1	I50977	4/5/2020	225.00	255.00	239.00							
3	20TSB21MR-L3	Alongamento DT	37.00	57.00	46.00	10.15	1	I50977	4/5/2020	57.00	44.00	37.00							
3	20TSB21MR-L3	Módulo Elástico DM	1431.00	1431.00	1431.00	0.00	1	I50977	4/5/2020	1431.00									
3	20TSB21MR-L3	Módulo Elástico DT	2598.00	2598.00	2598.00	0.00	1	I50977	4/5/2020	2598.00									
3	20TSB21MR-L3	Estabilidade Dimensional DM	5.00	5.00	5.00	0.00	1	I50977	4/5/2020	5.00									
3	20TSB21MR-L3	Estabilidade Dimensional DT	3.00	3.00	3.00	0.00	1	I50977	4/5/2020	3.00									
3	20TSB21MR-L3	Haze/difusão	1.58	1.58	1.58	0.00	1	I50977	4/5/2020	1.58									
3	20TSB21MR-L3	Força de Selagem NT/NT	438.00	630.00	545.60	76.24	1	I50977	4/5/2020	504.00	438.00	630.00	559.00	597.00					
3	20TSB21MR-L3	TIS NT/NT	103.90	103.90	103.90	0.00	1	I50977	4/5/2020	103.90									
3	20TSB21MR-L3	Tensão superficial CHAMA LO	42.00	42.00	42.00	0.00	1	I50977	4/5/2020	42.00									
3	20TSB21MR-L3	Tensão superficial CHAMA LM	40.00	40.00	40.00	0.00	1	I50977	4/5/2020	40.00									
300	20TMSHTS10MET	Densidade Óptica	2.40	2.40	2.40	0.00	1	N2978301	4/5/2020	2.40									
300	20TMSHTS10MET	Densidade Óptica	2.39	2.39	2.39	0.00	2	N2978306	4/5/2020	2.39									
