LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5										
1	20TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	31	J54267	2/25/2019	42.00	42.00	42.00	42.00	42.00										
1	20TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	32	J54268	2/25/2019	42.00	42.00	42.00	42.00	42.00										
1	20TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	33	J54269	2/25/2019	42.00	42.00	42.00	42.00	42.00										
1	20TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	34	J54270	2/26/2019	42.00	42.00	42.00	42.00	42.00										
1	20TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	35	J54271	2/26/2019	42.00	42.00	42.00	42.00	42.00										
1	20TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	36	J54272	2/26/2019	42.00	42.00	42.00	42.00	42.00										
1	20TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	37	J54273	2/26/2019	42.00	42.00	42.00	42.00	42.00										
1	20TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	38	J54274	2/26/2019	42.00	42.00	42.00	42.00	42.00										
1	20TSY32MR	Tratamento Superficial CORONA	44.00	44.00	44.00	0.00	39	J54275	2/26/2019	44.00	44.00	44.00	44.00	44.00										
1	20TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	40	J54276	2/26/2019	40.00	40.00	40.00	42.00	40.00										
1	20TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	41	J54277	2/26/2019	40.00	40.00	40.00	40.00	40.00										
1	20TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	42	J54278	2/26/2019	40.00	40.00	40.00	40.00	40.00										
1	20TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	43	J54279	2/26/2019	40.00	40.00	40.00	40.00	40.00										
1	20TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	44	J54280	2/27/2019	42.00	42.00	42.00	42.00	42.00										
1	20TSY32MR	Espessura	20.10	20.10	20.10	0.00	1	J53988	2/1/2019	20.10														
1	20TSY32MR	Espessura	19.90	19.90	19.90	0.00	2	J53989	2/1/2019	19.90														
1	20TSY32MR	Espessura	19.80	19.80	19.80	0.00	3	J53990	2/1/2019	19.80														
1	20TSY32MR	Espessura	19.90	19.90	19.90	0.00	4	J53991	2/1/2019	19.90														
1	20TSY32MR	Espessura	20.20	20.20	20.20	0.00	5	J53995	2/1/2019	20.20														
1	20TSY32MR	Espessura	20.00	20.00	20.00	0.00	6	J53996	2/1/2019	20.00														
1	20TSY32MR	Espessura	20.10	20.10	20.10	0.00	7	J53997	2/1/2019	20.10														
1	20TSY32MR	Espessura	20.20	20.20	20.20	0.00	8	J53998	2/1/2019	20.20														
1	20TSY32MR	Espessura	20.50	20.50	20.50	0.00	9	J54000	2/2/2019	20.50														
1	20TSY32MR	Espessura	19.90	19.90	19.90	0.00	10	J54001	2/2/2019	19.90														
1	20TSY32MR	Espessura	20.20	20.20	20.20	0.00	11	J54002	2/2/2019	20.20														
1	20TSY32MR	Espessura	20.30	20.30	20.30	0.00	12	J54003	2/2/2019	20.30														
1	20TSY32MR	Espessura	20.10	20.10	20.10	0.00	13	J54004	2/2/2019	20.10														
1	20TSY32MR	Espessura	20.00	20.00	20.00	0.00	14	J54005	2/3/2019	20.00														
1	20TSY32MR	Espessura	20.10	20.10	20.10	0.00	15	J54006	2/3/2019	20.10														
1	20TSY32MR	Espessura	20.10	20.10	20.10	0.00	16	J54007	2/3/2019	20.10														
1	20TSY32MR	Espessura	20.00	20.00	20.00	0.00	17	J54008	2/3/2019	20.00														
1	20TSY32MR	Espessura	20.00	20.00	20.00	0.00	18	J54026	2/4/2019	20.00														
1	20TSY32MR	Espessura	19.70	19.70	19.70	0.00	19	J54027	2/4/2019	19.70														
1	20TSY32MR	Espessura	19.90	19.90	19.90	0.00	20	J54029	2/5/2019	19.90														
1	20TSY32MR	Espessura	19.90	19.90	19.90	0.00	21	J54030	2/5/2019	19.90														
1	20TSY32MR	Espessura	19.90	19.90	19.90	0.00	22	J54031	2/5/2019	19.90														
1	20TSY32MR	Espessura	19.60	19.60	19.60	0.00	23	J54032	2/5/2019	19.60														
1	20TSY32MR	Espessura	20.10	20.10	20.10	0.00	24	J54033	2/5/2019	20.10														
1	20TSY32MR	Espessura	19.80	19.80	19.80	0.00	25	J54034	2/5/2019	19.80														
1	20TSY32MR	Espessura	19.80	19.80	19.80	0.00	26	J54035	2/5/2019	19.80														
1	20TSY32MR	Espessura	20.20	20.20	20.20	0.00	27	J54036	2/5/2019	20.20														
1	20TSY32MR	Espessura	20.10	20.10	20.10	0.00	28	J54037	2/5/2019	20.10														
1	20TSY32MR	Espessura	20.10	20.10	20.10	0.00	29	J54038	2/5/2019	20.10														
1	20TSY32MR	Espessura	20.00	20.00	20.00	0.00	30	J54039	2/6/2019	20.00														
1	20TSY32MR	Espessura	20.20	20.20	20.20	0.00	31	J54267	2/25/2019	20.20														
1	20TSY32MR	Espessura	19.70	19.70	19.70	0.00	32	J54268	2/25/2019	19.70														
1	20TSY32MR	Espessura	20.10	20.10	20.10	0.00	33	J54269	2/25/2019	20.10														
1	20TSY32MR	Espessura	19.60	19.60	19.60	0.00	34	J54270	2/26/2019	19.60														
1	20TSY32MR	Espessura	20.30	20.30	20.30	0.00	35	J54271	2/26/2019	20.30														
1	20TSY32MR	Espessura	19.90	19.90	19.90	0.00	36	J54272	2/26/2019	19.90														
1	20TSY32MR	Espessura	19.80	19.80	19.80	0.00	37	J54273	2/26/2019	19.80														
1	20TSY32MR	Espessura	20.00	20.00	20.00	0.00	38	J54274	2/26/2019	20.00														
1	20TSY32MR	Espessura	19.90	19.90	19.90	0.00	39	J54275	2/26/2019	19.90														
1	20TSY32MR	Espessura	19.80	19.80	19.80	0.00	40	J54276	2/26/2019	19.80														
1	20TSY32MR	Espessura	20.10	20.10	20.10	0.00	41	J54277	2/26/2019	20.10														
1	20TSY32MR	Espessura	20.10	20.10	20.10	0.00	42	J54278	2/26/2019	20.10														
1	20TSY32MR	Espessura	20.00	20.00	20.00	0.00	43	J54279	2/26/2019	20.00														
1	20TSY32MR	Espessura	20.10	20.10	20.10	0.00	44	J54280	2/27/2019	20.10														
1	20TSY32MR	Gramatura	18.20	18.20	18.20	0.00	1	J53988	2/1/2019	18.20														
1	20TSY32MR	Gramatura	18.00	18.00	18.00	0.00	2	J53989	2/1/2019	18.00														
1	20TSY32MR	Gramatura	17.90	17.90	17.90	0.00	3	J53990	2/1/2019	17.90														
1	20TSY32MR	Gramatura	18.00	18.00	18.00	0.00	4	J53991	2/1/2019	18.00														
1	20TSY32MR	Gramatura	18.30	18.30	18.30	0.00	5	J53995	2/1/2019	18.30														
1	20TSY32MR	Gramatura	18.10	18.10	18.10	0.00	6	J53996	2/1/2019	18.10														
1	20TSY32MR	Gramatura	18.20	18.20	18.20	0.00	7	J53997	2/1/2019	18.20														
1	20TSY32MR	Gramatura	18.60	18.60	18.60	0.00	8	J54000	2/2/2019	18.60														
1	20TSY32MR	Gramatura	18.00	18.00	18.00	0.00	9	J54001	2/2/2019	18.00														
1	20TSY32MR	Gramatura	18.30	18.30	18.30	0.00	10	J54002	2/2/2019	18.30														
1	20TSY32MR	Gramatura	18.40	18.40	18.40	0.00	11	J54003	2/2/2019	18.40														
1	20TSY32MR	Gramatura	18.20	18.20	18.20	0.00	12	J54004	2/2/2019	18.20														
1	20TSY32MR	Gramatura	18.10	18.10	18.10	0.00	13	J54005	2/3/2019	18.10														
1	20TSY32MR	Gramatura	18.20	18.20	18.20	0.00	14	J54006	2/3/2019	18.20														
1	20TSY32MR	Gramatura	18.20	18.20	18.20	0.00	15	J54007	2/3/2019	18.20														
1	20TSY32MR	Gramatura	18.10	18.10	18.10	0.00	16	J54008	2/3/2019	18.10														
1	20TSY32MR	Gramatura	18.10	18.10	18.10	0.00	17	J54026	2/4/2019	18.10														
1	20TSY32MR	Gramatura	17.80	17.80	17.80	0.00	18	J54027	2/4/2019	17.80														
1	20TSY32MR	Gramatura	18.00	18.00	18.00	0.00	19	J54029	2/5/2019	18.00														
1	20TSY32MR	Gramatura	18.00	18.00	18.00	0.00	20	J54030	2/5/2019	18.00														
1	20TSY32MR	Gramatura	18.00	18.00	18.00	0.00	21	J54031	2/5/2019	18.00														
1	20TSY32MR	Gramatura	17.70	17.70	17.70	0.00	22	J54032	2/5/2019	17.70														
1	20TSY32MR	Gramatura	18.20	18.20	18.20	0.00	23	J54033	2/5/2019	18.20														
1	20TSY32MR	Gramatura	17.90	17.90	17.90	0.00	24	J54034	2/5/2019	17.90														
1	20TSY32MR	Gramatura	17.90	17.90	17.90	0.00	25	J54035	2/5/2019	17.90														
1	20TSY32MR	Gramatura	18.30	18.30	18.30	0.00	26	J54036	2/5/2019	18.30														
1	20TSY32MR	Gramatura	18.20	18.20	18.20	0.00	27	J54037	2/5/2019	18.20														
1	20TSY32MR	Gramatura	18.20	18.20	18.20	0.00	28	J54038	2/5/2019	18.20														
1	20TSY32MR	Gramatura	18.10	18.10	18.10	0.00	29	J54039	2/6/2019	18.10														
1	20TSY32MR	Gramatura	18.30	18.30	18.30	0.00	30	J54267	2/25/2019	18.30														
1	20TSY32MR	Gramatura	17.80	17.80	17.80	0.00	31	J54268	2/25/2019	17.80														
1	20TSY32MR	Gramatura	18.20	18.20	18.20	0.00	32	J54269	2/25/2019	18.20														
1	20TSY32MR	Gramatura	17.70	17.70	17.70	0.00	33	J54270	2/26/2019	17.70														
1	20TSY32MR	Gramatura	18.40	18.40	18.40	0.00	34	J54271	2/26/2019	18.40														
1	20TSY32MR	Gramatura	18.00	18.00	18.00	0.00	35	J54272	2/26/2019	18.00														
1	20TSY32MR	Gramatura	17.90	17.90	17.90	0.00	36	J54273	2/26/2019	17.90														
1	20TSY32MR	Gramatura	18.10	18.10	18.10	0.00	37	J54274	2/26/2019	18.10														
1	20TSY32MR	Gramatura	18.00	18.00	18.00	0.00	38	J54275	2/26/2019	18.00														
1	20TSY32MR	Gramatura	17.90	17.90	17.90	0.00	39	J54276	2/26/2019	17.90														
1	20TSY32MR	Gramatura	18.20	18.20	18.20	0.00	40	J54277	2/26/2019	18.20														
1	20TSY32MR	Gramatura	18.20	18.20	18.20	0.00	41	J54278	2/26/2019	18.20														
1	20TSY32MR	Gramatura	18.10	18.10	18.10	0.00	42	J54279	2/26/2019	18.10														
1	20TSY32MR	Gramatura	18.20	18.20	18.20	0.00	43	J54280	2/27/2019	18.20														
1	20TSY32MR	Rendimento	54.60	54.60	54.60	0.00	1	J53995	2/1/2019	54.60														
1	20TSY32MR	Rendimento	55.20	55.20	55.20	0.00	2	J54026	2/4/2019	55.20														
1	20TSY32MR	Rendimento	54.60	54.60	54.60	0.00	3	J54267	2/25/2019	54.60														
1	20TSY32MR	Densidade	0.91	0.91	0.91	0.00	1	J53995	2/1/2019	0.91														
1	20TSY32MR	Densidade	0.91	0.91	0.91	0.00	2	J54026	2/4/2019	0.91														
1	20TSY32MR	Densidade	0.91	0.91	0.91	0.00	3	J54267	2/25/2019	0.91														
1	20TSY32MR	COF NT/NT - DIN. Imediato	0.22	0.25	0.24	0.02	1	J53988	2/1/2019	0.24	0.22	0.25												
1	20TSY32MR	COF NT/NT - DIN. Imediato	0.26	0.28	0.27	0.01	2	J53995	2/1/2019	0.26	0.27	0.28												
1	20TSY32MR	COF NT/NT - DIN. Imediato	0.21	0.24	0.23	0.02	3	J54000	2/2/2019	0.23	0.21	0.24												
1	20TSY32MR	COF NT/NT - DIN. Imediato	0.24	0.28	0.26	0.02	4	J54002	2/2/2019	0.27	0.24	0.28												
1	20TSY32MR	COF NT/NT - DIN. Imediato	0.23	0.26	0.25	0.02	5	J54026	2/4/2019	0.26	0.23	0.26												
1	20TSY32MR	COF NT/NT - DIN. Imediato	0.25	0.27	0.26	0.01	6	J54032	2/5/2019	0.26	0.25	0.27												
1	20TSY32MR	COF NT/NT - DIN. Imediato	0.26	0.29	0.28	0.02	7	J54034	2/5/2019	0.28	0.26	0.29												
1	20TSY32MR	COF NT/NT - DIN. Imediato	0.23	0.28	0.25	0.03	8	J54037	2/5/2019	0.28	0.23	0.25												
1	20TSY32MR	COF NT/NT - DIN. Imediato	0.23	0.28	0.26	0.02	9	J54267	2/25/2019	0.27	0.26	0.23	0.24	0.28										
1	20TSY32MR	COF NT/NT - DIN. Imediato	0.25	0.27	0.26	0.01	10	J54270	2/26/2019	0.27	0.26	0.27	0.27	0.25										
1	20TSY32MR	COF NT/NT - DIN. Imediato	0.24	0.27	0.26	0.01	11	J54273	2/26/2019	0.27	0.25	0.25	0.24	0.27										
1	20TSY32MR	COF NT/NT - DIN. Imediato	0.21	0.26	0.23	0.02	12	J54275	2/26/2019	0.26	0.21	0.22	0.21	0.25										
1	20TSY32MR	COF NT/NT - DIN. Imediato	0.28	0.29	0.29	0.01	13	J54278	2/26/2019	0.28	0.29	0.29	0.29	0.28										
1	20TSY32MR	COF COR/COR - Din. - Imediato	0.35	0.40	0.38	0.03	1	J53988	2/1/2019	0.40	0.38	0.35												
1	20TSY32MR	COF COR/COR - Din. - Imediato	0.30	0.33	0.32	0.02	2	J53995	2/1/2019	0.33	0.33	0.30												
1	20TSY32MR	COF COR/COR - Din. - Imediato	0.26	0.31	0.28	0.03	3	J54000	2/2/2019	0.31	0.26	0.28												
1	20TSY32MR	COF COR/COR - Din. - Imediato	0.27	0.31	0.29	0.02	4	J54002	2/2/2019	0.30	0.27	0.31												
1	20TSY32MR	COF COR/COR - Din. - Imediato	0.28	0.34	0.30	0.03	5	J54026	2/4/2019	0.34	0.28	0.29												
1	20TSY32MR	COF COR/COR - Din. - Imediato	0.31	0.35	0.33	0.02	6	J54032	2/5/2019	0.35	0.31	0.34												
1	20TSY32MR	COF COR/COR - Din. - Imediato	0.28	0.33	0.31	0.03	7	J54034	2/5/2019	0.31	0.28	0.33												
1	20TSY32MR	COF COR/COR - Din. - Imediato	0.29	0.34	0.31	0.03	8	J54037	2/5/2019	0.34	0.29	0.31												
1	20TSY32MR	COF COR/COR - Din. - Imediato	0.26	0.29	0.28	0.02	9	J54267	2/25/2019	0.29	0.28	0.26	0.26	0.29										
1	20TSY32MR	COF COR/COR - Din. - Imediato	0.29	0.31	0.30	0.01	10	J54270	2/26/2019	0.29	0.30	0.30	0.31	0.31										
1	20TSY32MR	COF COR/COR - Din. - Imediato	0.30	0.33	0.32	0.01	11	J54273	2/26/2019	0.33	0.32	0.30	0.31	0.32										
1	20TSY32MR	COF COR/COR - Din. - Imediato	0.25	0.31	0.27	0.03	12	J54275	2/26/2019	0.29	0.25	0.25	0.27	0.31										
1	20TSY32MR	COF COR/COR - Din. - Imediato	0.30	0.32	0.30	0.01	13	J54278	2/26/2019	0.32	0.30	0.30	0.30	0.30										
1	20TSY32MR	COF NT/NT - Est. Imediato	0.28	0.33	0.31	0.03	1	J53988	2/1/2019	0.31	0.28	0.33												
1	20TSY32MR	COF NT/NT - Est. Imediato	0.32	0.38	0.35	0.03	2	J53995	2/1/2019	0.32	0.38	0.35												
1	20TSY32MR	COF NT/NT - Est. Imediato	0.31	0.34	0.32	0.02	3	J54000	2/2/2019	0.34	0.31	0.32												
1	20TSY32MR	COF NT/NT - Est. Imediato	0.37	0.41	0.39	0.02	4	J54002	2/2/2019	0.40	0.37	0.41												
1	20TSY32MR	COF NT/NT - Est. Imediato	0.30	0.39	0.35	0.05	5	J54026	2/4/2019	0.36	0.39	0.30												
1	20TSY32MR	COF NT/NT - Est. Imediato	0.36	0.37	0.36	0.01	6	J54032	2/5/2019	0.36	0.36	0.37												
1	20TSY32MR	COF NT/NT - Est. Imediato	0.33	0.42	0.38	0.05	7	J54034	2/5/2019	0.33	0.40	0.42												
1	20TSY32MR	COF NT/NT - Est. Imediato	0.30	0.38	0.33	0.05	8	J54037	2/5/2019	0.38	0.30	0.30												
1	20TSY32MR	COF NT/NT - Est. Imediato	0.29	0.41	0.34	0.05	9	J54267	2/25/2019	0.35	0.32	0.31	0.29	0.41										
1	20TSY32MR	COF NT/NT - Est. Imediato	0.43	0.43	0.43	0.00	10	J54270	2/26/2019	0.43														
1	20TSY32MR	COF NT/NT - Est. Imediato	0.29	0.39	0.33	0.05	11	J54273	2/26/2019	0.38	0.29	0.30	0.39	0.30										
1	20TSY32MR	COF NT/NT - Est. Imediato	0.25	0.35	0.29	0.04	12	J54275	2/26/2019	0.35	0.28	0.28	0.25	0.29										
1	20TSY32MR	COF NT/NT - Est. Imediato	0.31	0.33	0.32	0.01	13	J54278	2/26/2019	0.32	0.33	0.31	0.33	0.32										
1	20TSY32MR	COF COR/COR - Est. - Imediato	0.47	0.55	0.51	0.04	1	J53988	2/1/2019	0.55	0.52	0.47												
1	20TSY32MR	COF COR/COR - Est. - Imediato	0.32	0.37	0.34	0.03	2	J54000	2/2/2019	0.37	0.32	0.34												
1	20TSY32MR	COF COR/COR - Est. - Imediato	0.40	0.41	0.41	0.01	3	J54002	2/2/2019	0.40	0.41	0.41												
1	20TSY32MR	COF COR/COR - Est. - Imediato	0.39	0.45	0.41	0.03	4	J54026	2/4/2019	0.45	0.39	0.40												
1	20TSY32MR	COF COR/COR - Est. - Imediato	0.46	0.48	0.47	0.01	5	J54032	2/5/2019	0.46	0.46	0.48												
1	20TSY32MR	COF COR/COR - Est. - Imediato	0.37	0.43	0.41	0.03	6	J54034	2/5/2019	0.43	0.37	0.43												
1	20TSY32MR	COF COR/COR - Est. - Imediato	0.39	0.42	0.41	0.02	7	J54037	2/5/2019	0.42	0.39	0.42												
1	20TSY32MR	COF COR/COR - Est. - Imediato	0.29	0.39	0.33	0.04	8	J54267	2/25/2019	0.39	0.34	0.30	0.29	0.33										
1	20TSY32MR	COF COR/COR - Est. - Imediato	0.39	0.39	0.39	0.00	9	J54270	2/26/2019	0.39														
1	20TSY32MR	COF COR/COR - Est. - Imediato	0.37	0.45	0.40	0.03	10	J54273	2/26/2019	0.41	0.39	0.37	0.45	0.38										
1	20TSY32MR	COF COR/COR - Est. - Imediato	0.31	0.40	0.35	0.04	11	J54275	2/26/2019	0.40	0.33	0.31	0.33	0.36										
1	20TSY32MR	COF COR/COR - Est. - Imediato	0.35	0.37	0.36	0.01	12	J54278	2/26/2019	0.37	0.36	0.35	0.35	0.35										
1	20TSY32MR	COF NT/NT - Din.	0.19	0.26	0.22	0.04	1	J53991	2/1/2019	0.26	0.20	0.19												
1	20TSY32MR	COF NT/NT - Din.	0.21	0.21	0.21	0.00	2	J53995	2/1/2019	0.21														
1	20TSY32MR	COF NT/NT - Din.	0.21	0.21	0.21	0.00	3	J54026	2/4/2019	0.21	0.21	0.21												
1	20TSY32MR	COF NT/NT - Din.	0.24	0.24	0.24	0.00	4	J54027	2/4/2019	0.24	0.24	0.24												
1	20TSY32MR	COF NT/NT - Din.	0.21	0.22	0.21	0.01	5	J54032	2/5/2019	0.21	0.21	0.22												
1	20TSY32MR	COF NT/NT - Din.	0.24	0.25	0.24	0.01	6	J54267	2/25/2019	0.24	0.24	0.25												
1	20TSY32MR	COF NT/NT - Din.	0.23	0.24	0.23	0.01	7	J54268	2/25/2019	0.24	0.23	0.23												
1	20TSY32MR	COF COR/COR - Din.	0.20	0.22	0.21	0.01	1	J53991	2/1/2019	0.21	0.22	0.20												
1	20TSY32MR	COF COR/COR - Din.	0.20	0.20	0.20	0.00	2	J53995	2/1/2019	0.20														
1	20TSY32MR	COF COR/COR - Din.	0.22	0.22	0.22	0.00	3	J54026	2/4/2019	0.22	0.22	0.22												
1	20TSY32MR	COF COR/COR - Din.	0.25	0.26	0.26	0.01	4	J54027	2/4/2019	0.25	0.26	0.26												
1	20TSY32MR	COF COR/COR - Din.	0.20	0.24	0.22	0.02	5	J54032	2/5/2019	0.20	0.24	0.22												
1	20TSY32MR	COF COR/COR - Din.	0.19	0.20	0.20	0.01	6	J54267	2/25/2019	0.20	0.19	0.20												
1	20TSY32MR	COF COR/COR - Din.	0.21	0.21	0.21	0.00	7	J54268	2/25/2019	0.21	0.21	0.21												
1	20TSY32MR	COF  NT/NT - Est.	0.24	0.56	0.35	0.18	1	J53991	2/1/2019	0.56	0.26	0.24												
1	20TSY32MR	COF  NT/NT - Est.	0.28	0.32	0.30	0.02	2	J53995	2/1/2019	0.30	0.32	0.28												
1	20TSY32MR	COF  NT/NT - Est.	0.23	0.27	0.25	0.02	3	J54026	2/4/2019	0.23	0.25	0.27												
1	20TSY32MR	COF  NT/NT - Est.	0.28	0.33	0.30	0.03	4	J54027	2/4/2019	0.33	0.28	0.29												
1	20TSY32MR	COF  NT/NT - Est.	0.25	0.26	0.25	0.01	5	J54032	2/5/2019	0.25	0.26	0.25												
1	20TSY32MR	COF  NT/NT - Est.	0.29	0.34	0.31	0.03	6	J54267	2/25/2019	0.34	0.29	0.29												
1	20TSY32MR	COF  NT/NT - Est.	0.27	0.35	0.30	0.05	7	J54268	2/25/2019	0.35	0.27	0.27												
1	20TSY32MR	COF COR/COR - Est.	0.23	0.25	0.24	0.01	1	J53991	2/1/2019	0.24	0.25	0.23												
1	20TSY32MR	COF COR/COR - Est.	0.22	0.24	0.23	0.01	2	J53995	2/1/2019	0.23	0.24	0.22												
1	20TSY32MR	COF COR/COR - Est.	0.24	0.26	0.25	0.01	3	J54026	2/4/2019	0.24	0.26	0.24												
1	20TSY32MR	COF COR/COR - Est.	0.28	0.38	0.34	0.05	4	J54027	2/4/2019	0.28	0.38	0.36												
1	20TSY32MR	COF COR/COR - Est.	0.25	0.30	0.28	0.03	5	J54032	2/5/2019	0.25	0.28	0.30												
1	20TSY32MR	COF COR/COR - Est.	0.22	0.23	0.23	0.01	6	J54267	2/25/2019	0.23	0.22	0.23												
1	20TSY32MR	COF COR/COR - Est.	0.23	0.23	0.23	0.00	7	J54268	2/25/2019	0.23	0.23	0.23												
1	20TSY32MR	Força de Tração DM	133.00	157.00	141.33	13.58	1	J53995	2/1/2019	134.00	133.00	157.00												
1	20TSY32MR	Força de Tração DM	142.00	150.00	147.33	4.62	2	J54000	2/2/2019	150.00	150.00	142.00												
1	20TSY32MR	Força de Tração DM	145.00	148.00	147.00	1.73	3	J54026	2/4/2019	148.00	145.00	148.00												
1	20TSY32MR	Força de Tração DM	130.00	159.00	144.00	14.53	4	J54267	2/25/2019	143.00	159.00	130.00												
1	20TSY32MR	Força de Tração DT	237.00	250.00	244.67	6.81	1	J53995	2/1/2019	237.00	250.00	247.00												
1	20TSY32MR	Força de Tração DT	255.00	269.00	261.67	7.02	2	J54000	2/2/2019	269.00	255.00	261.00												
1	20TSY32MR	Força de Tração DT	228.00	273.00	254.00	23.30	3	J54026	2/4/2019	261.00	228.00	273.00												
1	20TSY32MR	Força de Tração DT	226.00	256.00	244.33	16.07	4	J54267	2/25/2019	226.00	256.00	251.00												
1	20TSY32MR	Alongamento DM	160.00	207.00	176.00	26.85	1	J53995	2/1/2019	160.00	161.00	207.00												
1	20TSY32MR	Alongamento DM	192.00	206.00	199.00	9.90	2	J54000	2/2/2019	192.00	206.00													
1	20TSY32MR	Alongamento DM	196.00	207.00	200.00	6.08	3	J54026	2/4/2019	207.00	197.00	196.00												
1	20TSY32MR	Alongamento DM	150.00	202.00	176.33	26.01	4	J54267	2/25/2019	177.00	202.00	150.00												
1	20TSY32MR	Alongamento DT	36.00	44.00	41.00	4.36	1	J53995	2/1/2019	36.00	44.00	43.00												
1	20TSY32MR	Alongamento DT	52.00	65.00	59.00	6.56	2	J54000	2/2/2019	60.00	65.00	52.00												
1	20TSY32MR	Alongamento DT	29.00	46.00	39.00	8.89	3	J54026	2/4/2019	42.00	29.00	46.00												
1	20TSY32MR	Alongamento DT	31.00	46.00	40.00	7.94	4	J54267	2/25/2019	31.00	46.00	43.00												
1	20TSY32MR	Módulo Elástico DM	1440.00	1557.00	1500.00	58.56	1	J53995	2/1/2019	1503.00	1557.00	1440.00												
1	20TSY32MR	Módulo Elástico DM	1341.00	1457.00	1396.67	58.14	2	J54026	2/4/2019	1457.00	1341.00	1392.00												
1	20TSY32MR	Módulo Elástico DM	1449.00	1628.00	1509.33	102.77	3	J54267	2/25/2019	1451.00	1628.00	1449.00												
1	20TSY32MR	Módulo Elástico DT	2797.00	3062.00	2900.33	141.80	1	J53995	2/1/2019	3062.00	2797.00	2842.00												
1	20TSY32MR	Módulo Elástico DT	2322.00	2809.00	2632.33	269.62	2	J54026	2/4/2019	2766.00	2809.00	2322.00												
1	20TSY32MR	Módulo Elástico DT	2857.00	2987.00	2920.67	65.04	3	J54267	2/25/2019	2918.00	2987.00	2857.00												
1	20TSY32MR	Estabilidade Dimensional DM	5.00	5.00	5.00	0.00	1	J53995	2/1/2019	5.00	5.00	5.00	5.00	5.00										
1	20TSY32MR	Estabilidade Dimensional DM	4.00	5.00	4.67	0.58	2	J54026	2/4/2019	4.00	5.00	5.00												
1	20TSY32MR	Estabilidade Dimensional DM	5.00	5.00	5.00	0.00	3	J54267	2/25/2019	5.00	5.00	5.00												
1	20TSY32MR	Estabilidade Dimensional DT	3.00	3.00	3.00	0.00	1	J53995	2/1/2019	3.00	3.00	3.00	3.00	3.00										
1	20TSY32MR	Estabilidade Dimensional DT	3.00	4.00	3.33	0.58	2	J54026	2/4/2019	3.00	3.00	4.00												
1	20TSY32MR	Estabilidade Dimensional DT	3.00	3.00	3.00	0.00	3	J54267	2/25/2019	3.00	3.00	3.00												
1	20TSY32MR	Brilho 45°	103.00	103.00	103.00	0.00	1	J53995	2/1/2019	103.00	103.00	103.00												
1	20TSY32MR	Brilho 45°	102.00	103.00	102.33	0.58	2	J54026	2/4/2019	103.00	102.00	102.00												
1	20TSY32MR	Brilho 45°	104.00	104.00	104.00	0.00	3	J54267	2/25/2019	104.00	104.00	104.00												
1	20TSY32MR	Haze/difusão	1.40	1.40	1.40	0.00	1	J53995	2/1/2019	1.40	1.40	1.40												
1	20TSY32MR	Haze/difusão	1.30	1.30	1.30	0.00	2	J54026	2/4/2019	1.30	1.30	1.30												
1	20TSY32MR	Haze/difusão	1.20	1.30	1.27	0.06	3	J54267	2/25/2019	1.30	1.20	1.30												
1	20TSY32MR	Força de Selagem NT/NT	450.00	561.00	520.00	60.92	1	J53988	2/1/2019	561.00	450.00	549.00												
1	20TSY32MR	Força de Selagem NT/NT	550.00	588.00	563.33	21.39	2	J53995	2/1/2019	550.00	588.00	552.00												
1	20TSY32MR	Força de Selagem NT/NT	521.00	543.00	529.33	11.93	3	J54000	2/2/2019	521.00	524.00	543.00												
1	20TSY32MR	Força de Selagem NT/NT	521.00	536.00	529.33	7.64	4	J54002	2/2/2019	536.00	521.00	531.00												
1	20TSY32MR	Força de Selagem NT/NT	400.00	526.00	462.67	63.00	5	J54026	2/4/2019	400.00	462.00	526.00												
1	20TSY32MR	Força de Selagem NT/NT	412.00	516.00	465.67	52.08	6	J54032	2/5/2019	469.00	412.00	516.00												
